wafer_id,Time,Step Number,BCl3 Flow,Cl2 Flow,RF Btm Pwr,RF Btm Rfl Pwr,Endpt A,He Press,Pressure,RF Tuner,RF Load,RF Phase Err,RF Pwr,RF Impedance,TCP Tuner,TCP Phase Err,TCP Impedance,TCP Top Pwr,TCP Rfl Pwr,TCP Load,Vat Valve,result
l2916.txm,76.1299,5.0,752.0,752.0,132.16778711484596,0.0,550.0,100.0,1181.0,9507.0,9063.0,-525.0,23.0,16129.0,20364.0,-498.0,16470.0,350.0,0.0,27096.0,49.0,Fail
l2916.txm,77.1499,5.0,752.0,754.0,133.16778711484596,0.0,570.0,100.0,1189.0,9492.0,9051.0,-1361.0,23.0,16109.0,20312.0,34.0,16188.0,355.0,0.0,27068.0,49.0,Fail
l2916.txm,78.1699,5.0,751.0,754.0,134.16778711484596,0.0,628.0,100.0,1194.0,9589.0,8971.0,-699.0,23.0,16322.0,20368.0,1240.0,16204.0,344.0,0.0,27504.0,49.0,Fail
l2916.txm,79.1899,5.0,753.0,753.0,133.16778711484596,0.0,682.0,101.0,1196.0,9514.0,9044.0,288.0,21.0,16605.0,20060.0,990.0,16524.0,344.0,0.0,27582.0,49.0,Fail
l2916.txm,80.21,5.0,752.0,753.0,132.16778711484596,0.0,778.0,101.0,1191.0,9468.0,9015.0,483.0,21.0,17064.0,20022.0,288.0,16136.0,342.0,0.0,27732.0,49.0,Fail
l2916.txm,81.229,5.0,752.0,753.0,134.16778711484596,0.0,879.0,102.0,1186.0,9474.0,8977.0,702.0,21.0,17207.0,19770.0,414.0,16300.0,343.0,0.0,27782.0,50.0,Fail
l2916.txm,82.25,5.0,751.0,754.0,131.16778711484596,0.0,989.0,100.0,1190.0,9436.0,8947.0,1219.0,20.0,16877.0,19380.0,154.0,16442.0,350.0,0.0,27792.0,50.0,Fail
l2916.txm,83.269,5.0,751.0,753.0,133.16778711484596,0.0,1019.0,100.0,1185.0,9445.0,9025.0,587.0,20.0,16814.0,19334.0,-332.0,16524.0,349.0,0.0,27992.0,50.0,Fail
l2916.txm,84.2891,5.0,752.0,754.0,132.16778711484596,0.0,1020.0,101.0,1187.0,9420.0,9024.0,1143.0,20.0,16756.0,19294.0,-333.0,16606.0,345.0,0.0,28012.0,50.0,Fail
l2916.txm,85.3101,5.0,751.0,753.0,135.16778711484596,0.0,1027.0,100.0,1187.0,9472.0,8958.0,921.0,21.0,16851.0,19102.0,350.0,16430.0,347.0,0.0,27986.0,50.0,Fail
l2916.txm,86.355,5.0,752.0,754.0,134.16778711484596,0.0,1027.0,100.0,1181.0,9411.0,9009.0,125.0,21.0,16965.0,19302.0,-90.0,16528.0,349.0,0.0,28006.0,50.0,Fail
l2916.txm,87.3789,5.0,752.0,752.0,132.16778711484596,0.0,1033.0,100.0,1189.0,9449.0,8993.0,829.0,21.0,17036.0,19248.0,78.0,16512.0,346.0,0.0,27758.0,50.0,Fail
l2916.txm,88.3999,5.0,751.0,752.0,132.16778711484596,0.0,1032.0,100.0,1185.0,9479.0,8924.0,837.0,21.0,16803.0,19200.0,101.0,16594.0,352.0,0.0,28014.0,50.0,Fail
l2916.txm,89.4199,5.0,752.0,754.0,135.16778711484596,0.0,1040.0,101.0,1191.0,9425.0,9004.0,777.0,20.0,16824.0,19258.0,29.0,16558.0,352.0,0.0,27756.0,50.0,Fail
l2916.txm,90.439,5.0,752.0,752.0,133.16778711484596,0.0,1038.0,101.0,1180.0,9417.0,9004.0,863.0,21.0,16652.0,19180.0,137.0,16610.0,356.0,0.0,27872.0,50.0,Fail
l2916.txm,91.459,5.0,752.0,753.0,134.16778711484596,0.0,1042.0,102.0,1190.0,9470.0,8977.0,671.0,21.0,16965.0,19224.0,27.0,16418.0,356.0,0.0,27894.0,50.0,Fail
l2916.txm,92.48,5.0,751.0,753.0,134.16778711484596,0.0,1037.0,101.0,1182.0,9442.0,9005.0,374.0,21.0,17145.0,19148.0,16.0,16678.0,349.0,0.0,27760.0,50.0,Fail
l2916.txm,93.499,5.0,752.0,753.0,132.16778711484596,0.0,1040.0,100.0,1188.0,9466.0,8946.0,1052.0,20.0,16981.0,19172.0,-84.0,16576.0,347.0,0.0,27774.0,50.0,Fail
l2916.txm,94.52,5.0,752.0,753.0,132.16778711484596,0.0,1043.0,100.0,1182.0,9401.0,9001.0,799.0,21.0,16433.0,19240.0,61.0,16512.0,347.0,0.0,28020.0,50.0,Fail
l2916.txm,95.5391,5.0,752.0,754.0,134.16778711484596,0.0,1041.0,100.0,1191.0,9426.0,9000.0,452.0,20.0,17087.0,19112.0,155.0,16632.0,351.0,0.0,27754.0,50.0,Fail
l2916.txm,96.5601,5.0,751.0,753.0,133.16778711484596,0.0,1038.0,101.0,1181.0,9405.0,9004.0,270.0,21.0,16976.0,19306.0,89.0,16598.0,346.0,0.0,28016.0,50.0,Fail
l2916.txm,97.5801,5.0,752.0,753.0,132.16778711484596,0.0,1053.0,101.0,1189.0,9472.0,8956.0,1425.0,20.0,17079.0,19302.0,52.0,16574.0,348.0,0.0,28042.0,50.0,Fail
l2916.txm,98.646,5.0,751.0,753.0,131.16778711484596,0.0,1046.0,101.0,1181.0,9457.0,8926.0,1138.0,21.0,16650.0,19084.0,126.0,16600.0,344.0,0.0,27968.0,50.0,Fail
l2916.txm,99.6689,5.0,752.0,754.0,132.16778711484596,0.0,1050.0,102.0,1189.0,9444.0,8992.0,928.0,20.0,16707.0,19330.0,-50.0,16402.0,347.0,0.0,27820.0,50.0,Fail
l2916.txm,100.69,5.0,752.0,753.0,133.16778711484596,0.0,1049.0,100.0,1181.0,9389.0,8974.0,659.0,21.0,16935.0,19330.0,45.0,16626.0,355.0,0.0,27826.0,50.0,Fail
l2916.txm,101.71,5.0,751.0,753.0,134.16778711484596,0.0,1048.0,100.0,1189.0,9472.0,8952.0,366.0,21.0,16798.0,19326.0,548.0,16268.0,353.0,0.0,27820.0,50.0,Fail
l2916.txm,102.73,5.0,752.0,753.0,133.16778711484596,0.0,1050.0,101.0,1184.0,9468.0,8968.0,-97.0,21.0,16996.0,19250.0,342.0,16416.0,356.0,0.0,27910.0,50.0,Fail
l2916.txm,103.75,5.0,752.0,753.0,132.16778711484596,0.0,1050.0,102.0,1191.0,9437.0,8941.0,1090.0,20.0,16680.0,19244.0,106.0,16492.0,354.0,1.0,27914.0,50.0,Fail
l2916.txm,104.77,5.0,751.0,754.0,132.16778711484596,0.0,1051.0,101.0,1183.0,9422.0,8999.0,1105.0,21.0,16796.0,19194.0,-86.0,16690.0,344.0,0.0,27892.0,50.0,Fail
l2916.txm,105.79,5.0,752.0,755.0,135.16778711484596,0.0,1050.0,100.0,1186.0,9472.0,8956.0,875.0,20.0,17163.0,19280.0,143.0,16280.0,353.0,0.0,27792.0,50.0,Fail
l2916.txm,106.81,5.0,752.0,753.0,131.16778711484596,0.0,1049.0,100.0,1182.0,9402.0,9005.0,918.0,21.0,16444.0,19104.0,872.0,16562.0,355.0,0.0,27790.0,50.0,Fail
l2916.txm,107.83,5.0,752.0,754.0,133.16778711484596,0.0,1051.0,101.0,1190.0,9417.0,8925.0,375.0,21.0,16855.0,19094.0,108.0,16388.0,349.0,0.0,27790.0,50.0,Fail
l2916.txm,108.849,5.0,752.0,753.0,133.16778711484596,0.0,1054.0,101.0,1184.0,9397.0,8998.0,431.0,21.0,16863.0,19302.0,71.0,16632.0,355.0,0.0,27830.0,50.0,Fail
l2916.txm,109.87,5.0,752.0,754.0,135.16778711484596,0.0,1050.0,100.0,1188.0,9494.0,8919.0,390.0,21.0,16698.0,19270.0,18.0,16558.0,354.0,0.0,27862.0,50.0,Fail
l2916.txm,110.914,5.0,751.0,752.0,131.16778711484596,0.0,1051.0,100.0,1181.0,9395.0,9013.0,1114.0,21.0,16524.0,19238.0,324.0,16674.0,350.0,0.0,27876.0,50.0,Fail
l2916.txm,111.909,5.0,752.0,754.0,133.16778711484596,0.0,1053.0,101.0,1190.0,9474.0,8965.0,953.0,21.0,16650.0,19218.0,760.0,16706.0,347.0,0.0,27898.0,50.0,Fail
l2916.txm,112.93,5.0,751.0,753.0,134.16778711484596,0.0,1051.0,102.0,1182.0,9486.0,8931.0,891.0,21.0,16731.0,19104.0,54.0,16622.0,345.0,0.0,27982.0,50.0,Fail
l2916.txm,113.95,5.0,751.0,754.0,133.16778711484596,0.0,1046.0,101.0,1188.0,9440.0,9006.0,840.0,20.0,16756.0,19094.0,166.0,16564.0,343.0,0.0,27960.0,50.0,Fail
l2916.txm,114.97,5.0,752.0,753.0,133.16778711484596,0.0,1048.0,100.0,1182.0,9390.0,9011.0,-230.0,21.0,16937.0,19168.0,14.0,16644.0,354.0,1.0,27896.0,50.0,Fail
l2916.txm,115.99,5.0,751.0,753.0,132.16778711484596,0.0,1052.0,101.0,1188.0,9480.0,8933.0,1244.0,20.0,16915.0,19212.0,-65.0,16608.0,350.0,0.0,27872.0,50.0,Fail
l2916.txm,117.009,5.0,752.0,754.0,132.16778711484596,0.0,1050.0,100.0,1181.0,9461.0,8940.0,873.0,21.0,16664.0,19124.0,-365.0,16610.0,345.0,0.0,27778.0,50.0,Fail
l2916.txm,11.228,4.0,751.0,754.0,131.78013977868378,0.0,625.0,100.0,1240.0,9506.0,9026.0,98.0,27.0,16776.0,20038.0,-50.0,16602.0,356.0,0.0,27632.0,49.0,Fail
l2917.txm,11.228,4.0,751.0,754.0,131.78013977868378,0.0,625.0,100.0,1240.0,9506.0,9026.0,98.0,27.0,16776.0,20038.0,-50.0,16602.0,356.0,0.0,27632.0,49.0,Fail
l2917.txm,12.248,4.0,751.0,752.0,135.78013977868378,0.0,620.0,100.0,1240.0,9427.0,9111.0,-1099.0,27.0,16723.0,20040.0,588.0,16648.0,351.0,0.0,27614.0,49.0,Fail
l2917.txm,13.2681,4.0,752.0,754.0,134.78013977868378,0.0,608.0,101.0,1240.0,9430.0,9117.0,-669.0,27.0,16460.0,20056.0,-72.0,16584.0,353.0,0.0,27522.0,49.0,Fail
l2917.txm,14.2881,4.0,752.0,754.0,132.78013977868378,0.0,585.0,100.0,1210.0,9498.0,9050.0,-890.0,27.0,16801.0,20310.0,-59.0,16688.0,346.0,0.0,27388.0,50.0,Fail
l2917.txm,15.3091,4.0,751.0,755.0,130.78013977868378,0.0,676.0,101.0,1176.0,9444.0,9183.0,1797.0,23.0,16795.0,20174.0,62.0,15654.0,357.0,1.0,27310.0,50.0,Fail
l2917.txm,16.353,4.0,751.0,753.0,132.78013977868378,0.0,1708.0,100.0,1147.0,9469.0,9045.0,-1588.0,25.0,16869.0,19312.0,-419.0,16994.0,350.0,1.0,27978.0,49.0,Fail
l2917.txm,17.3477,4.0,751.0,753.0,133.78013977868378,0.0,1838.0,100.0,1185.0,9459.0,9089.0,-1138.0,25.0,16493.0,19634.0,88.0,16510.0,345.0,0.0,27862.0,48.0,Fail
l2917.txm,18.3677,4.0,751.0,753.0,129.78013977868378,0.0,1762.0,100.0,1203.0,9497.0,9110.0,-4.0,23.0,16574.0,19514.0,-419.0,16338.0,346.0,0.0,27820.0,48.0,Fail
l2917.txm,19.3877,4.0,752.0,753.0,134.78013977868378,0.0,1391.0,100.0,1208.0,9488.0,9002.0,-881.0,26.0,16268.0,19614.0,-261.0,16416.0,344.0,0.0,27808.0,49.0,Fail
l2917.txm,20.4077,4.0,751.0,754.0,134.78013977868378,0.0,1688.0,101.0,1158.0,9438.0,9059.0,-1151.0,24.0,16838.0,19348.0,380.0,16928.0,345.0,0.0,28038.0,49.0,Fail
l2917.txm,21.4277,4.0,751.0,752.0,132.78013977868378,0.0,1692.0,101.0,1192.0,9429.0,9109.0,-961.0,25.0,16506.0,19366.0,-289.0,16320.0,352.0,0.0,27764.0,49.0,Fail
l2917.txm,22.4478,4.0,751.0,754.0,134.78013977868378,0.0,1696.0,101.0,1190.0,9500.0,9022.0,-1142.0,26.0,16481.0,19414.0,-399.0,16448.0,347.0,0.0,27880.0,49.0,Fail
l2917.txm,23.4687,4.0,751.0,753.0,128.78013977868378,0.0,1702.0,100.0,1180.0,9484.0,9055.0,-437.0,25.0,16823.0,19534.0,-266.0,16566.0,343.0,0.0,27844.0,49.0,Fail
l2917.txm,24.4878,4.0,751.0,754.0,128.78013977868378,0.0,1713.0,100.0,1187.0,9444.0,9082.0,-887.0,25.0,16655.0,19362.0,-789.0,16612.0,351.0,1.0,27886.0,49.0,Fail
l2917.txm,25.5088,4.0,751.0,753.0,133.78013977868378,0.0,1728.0,101.0,1180.0,9452.0,9083.0,-309.0,26.0,16507.0,19634.0,168.0,16044.0,349.0,0.0,27866.0,49.0,Fail
l2917.txm,26.5288,4.0,751.0,753.0,132.78013977868378,0.0,1757.0,100.0,1188.0,9428.0,9067.0,-1642.0,25.0,16681.0,19158.0,141.0,16844.0,356.0,0.0,27886.0,49.0,Fail
l2917.txm,27.5479,4.0,751.0,752.0,135.78013977868378,0.0,1764.0,101.0,1181.0,9491.0,9065.0,-548.0,25.0,16650.0,19236.0,1004.0,16884.0,357.0,0.0,28006.0,49.0,Fail
l2917.txm,28.5918,4.0,752.0,754.0,133.78013977868378,0.0,1786.0,101.0,1187.0,9455.0,9049.0,-2415.0,25.0,16253.0,19260.0,83.0,16392.0,353.0,0.0,27892.0,49.0,Fail
l2917.txm,29.6177,4.0,751.0,753.0,135.78013977868378,0.0,1786.0,101.0,1186.0,9476.0,9105.0,-881.0,25.0,16321.0,19422.0,-477.0,16728.0,356.0,1.0,27884.0,49.0,Fail
l2917.txm,30.6387,4.0,752.0,754.0,135.78013977868378,0.0,1780.0,100.0,1186.0,9476.0,9049.0,-1059.0,25.0,16233.0,19428.0,37.0,16398.0,349.0,1.0,28006.0,49.0,Fail
l2917.txm,31.6577,4.0,752.0,753.0,132.78013977868378,0.0,1779.0,100.0,1185.0,9409.0,9088.0,-1442.0,25.0,16680.0,19286.0,-18.0,16654.0,352.0,1.0,27880.0,49.0,Fail
l2917.txm,32.6777,4.0,751.0,752.0,134.78013977868378,0.0,1781.0,102.0,1187.0,9413.0,9063.0,-793.0,25.0,16187.0,19152.0,-91.0,16804.0,354.0,1.0,27878.0,49.0,Fail
l2917.txm,33.6987,4.0,752.0,753.0,134.78013977868378,0.0,1783.0,102.0,1186.0,9424.0,9138.0,-940.0,24.0,16227.0,19382.0,646.0,16640.0,356.0,0.0,27884.0,49.0,Fail
l2917.txm,34.7178,4.0,752.0,754.0,136.78013977868378,0.0,1788.0,100.0,1186.0,9477.0,9070.0,-930.0,24.0,16658.0,19376.0,97.0,16380.0,349.0,1.0,28006.0,49.0,Fail
l2917.txm,35.7627,4.0,752.0,754.0,132.78013977868378,0.0,1784.0,101.0,1187.0,9492.0,9071.0,-1376.0,24.0,16419.0,19234.0,-62.0,16980.0,348.0,1.0,28012.0,49.0,Fail
l2917.txm,36.7578,4.0,752.0,754.0,131.78013977868378,0.0,1792.0,101.0,1187.0,9433.0,9115.0,-580.0,24.0,16402.0,19248.0,-12.0,16512.0,348.0,1.0,28016.0,49.0,Fail
l2917.txm,37.7798,4.0,752.0,754.0,133.78013977868378,0.0,1782.0,100.0,1184.0,9432.0,9117.0,-1920.0,24.0,16294.0,19136.0,1064.0,15754.0,361.0,0.0,27976.0,49.0,Fail
l2917.txm,38.7979,4.0,752.0,754.0,134.78013977868378,0.0,1789.0,100.0,1185.0,9430.0,9152.0,-1026.0,24.0,16180.0,19170.0,576.0,16562.0,347.0,0.0,28012.0,49.0,Fail
l2917.txm,39.8179,4.0,751.0,753.0,135.78013977868378,0.0,1785.0,101.0,1184.0,9469.0,9062.0,-2288.0,24.0,16139.0,19146.0,746.0,16692.0,345.0,0.0,27866.0,49.0,Fail
l2917.txm,40.8667,4.0,752.0,754.0,133.78013977868378,0.0,1792.0,101.0,1187.0,9511.0,9064.0,-2230.0,23.0,16365.0,19288.0,131.0,16052.0,352.0,1.0,27880.0,49.0,Fail
l2917.txm,41.8877,4.0,751.0,753.0,136.78013977868378,0.0,1793.0,102.0,1186.0,9406.0,9136.0,-1367.0,24.0,16170.0,19146.0,-39.0,16714.0,350.0,0.0,28016.0,49.0,Fail
l2917.txm,42.9087,4.0,751.0,753.0,131.78013977868378,0.0,1794.0,100.0,1186.0,9432.0,9102.0,-1095.0,24.0,16504.0,19372.0,590.0,16646.0,355.0,0.0,28018.0,49.0,Fail
l2917.txm,43.9287,4.0,752.0,754.0,134.78013977868378,0.0,1786.0,101.0,1185.0,9480.0,9043.0,-505.0,24.0,16728.0,19386.0,590.0,16910.0,349.0,0.0,27880.0,49.0,Fail
l2917.txm,44.9478,4.0,752.0,753.0,132.78013977868378,0.0,1785.0,100.0,1185.0,9462.0,9098.0,-2061.0,24.0,16047.0,19190.0,310.0,16970.0,350.0,0.0,27854.0,49.0,Fail
l2917.txm,45.9678,4.0,752.0,753.0,131.78013977868378,0.0,1783.0,100.0,1184.0,9455.0,9105.0,-1912.0,24.0,16288.0,19346.0,115.0,16690.0,351.0,0.0,28002.0,49.0,Fail
l2917.txm,46.9878,4.0,752.0,753.0,133.78013977868378,0.0,1784.0,101.0,1187.0,9426.0,9085.0,-517.0,24.0,16415.0,19294.0,4.0,16176.0,351.0,0.0,28018.0,49.0,Fail
l2917.txm,48.0337,4.0,752.0,753.0,136.78013977868378,0.0,1788.0,101.0,1186.0,9493.0,9051.0,-386.0,24.0,16616.0,19298.0,402.0,16278.0,354.0,0.0,27850.0,49.0,Fail
l2917.txm,49.1079,4.0,752.0,754.0,130.78013977868378,0.0,1785.0,102.0,1187.0,9417.0,9101.0,-657.0,24.0,16279.0,19226.0,458.0,16596.0,352.0,0.0,27888.0,49.0,Fail
l2917.txm,50.0776,4.0,752.0,752.0,131.78013977868378,0.0,1779.0,102.0,1186.0,9438.0,9082.0,-1568.0,24.0,16407.0,19332.0,47.0,16432.0,359.0,0.0,28014.0,49.0,Fail
l2917.txm,51.0977,4.0,752.0,754.0,130.78013977868378,0.0,1777.0,100.0,1184.0,9449.0,9075.0,-1126.0,24.0,16250.0,19128.0,360.0,16252.0,345.0,1.0,27898.0,49.0,Fail
l2917.txm,52.1177,4.0,752.0,754.0,135.78013977868378,0.0,1773.0,101.0,1185.0,9492.0,9051.0,-2034.0,24.0,16504.0,19180.0,-465.0,16502.0,350.0,0.0,28004.0,49.0,Fail
l2917.txm,53.1377,4.0,752.0,753.0,131.78013977868378,0.0,1766.0,100.0,1187.0,9412.0,9139.0,-792.0,24.0,16665.0,19122.0,976.0,16842.0,348.0,0.0,27978.0,49.0,Fail
l2917.txm,54.1577,4.0,751.0,752.0,133.78013977868378,0.0,1756.0,100.0,1184.0,9454.0,9051.0,-1053.0,24.0,16128.0,19246.0,-407.0,16778.0,344.0,0.0,27974.0,49.0,Fail
l2917.txm,55.1777,4.0,752.0,754.0,135.78013977868378,0.0,1718.0,100.0,1183.0,9485.0,9051.0,-429.0,24.0,16625.0,19246.0,-610.0,17022.0,346.0,0.0,27886.0,49.0,Fail
l2917.txm,56.2217,4.0,752.0,754.0,135.78013977868378,0.0,1465.0,100.0,1197.0,9477.0,9076.0,-556.0,23.0,16662.0,19428.0,-896.0,16690.0,347.0,0.0,27806.0,49.0,Fail
l2917.txm,57.248,4.0,751.0,754.0,134.78013977868378,1.0,1194.0,100.0,1189.0,9470.0,9070.0,-69.0,24.0,16660.0,19582.0,-862.0,16528.0,350.0,0.0,27628.0,50.0,Fail
l2917.txm,58.2681,4.0,753.0,754.0,132.78013977868378,1.0,1022.0,101.0,1189.0,9505.0,9056.0,463.0,25.0,15980.0,19636.0,-552.0,16568.0,351.0,0.0,27576.0,50.0,Fail
l2917.txm,59.2881,5.0,752.0,754.0,131.78013977868378,0.0,834.0,100.0,1227.0,9472.0,9060.0,-530.0,25.0,16211.0,19822.0,-378.0,16856.0,353.0,0.0,27610.0,49.0,Fail
l2917.txm,60.3081,5.0,752.0,753.0,132.78013977868378,0.0,729.0,101.0,1224.0,9466.0,9089.0,-202.0,24.0,16528.0,19920.0,-511.0,16606.0,350.0,0.0,27530.0,50.0,Fail
l2917.txm,61.3291,5.0,752.0,754.0,131.78013977868378,0.0,708.0,100.0,1196.0,9557.0,9027.0,403.0,23.0,16647.0,19922.0,-766.0,16554.0,344.0,0.0,27530.0,50.0,Fail
l2917.txm,62.3477,5.0,752.0,752.0,134.78013977868378,0.0,705.0,100.0,1179.0,9506.0,9032.0,-352.0,24.0,16481.0,19948.0,-469.0,16722.0,348.0,0.0,27528.0,50.0,Fail
l2917.txm,63.397,5.0,752.0,754.0,131.78013977868378,0.0,690.0,101.0,1185.0,9507.0,8992.0,-1095.0,25.0,16304.0,19952.0,-392.0,16552.0,351.0,0.0,27540.0,50.0,Fail
l2917.txm,64.3877,5.0,752.0,754.0,132.78013977868378,0.0,688.0,101.0,1186.0,9487.0,9034.0,-1638.0,25.0,16463.0,19946.0,564.0,16608.0,354.0,0.0,27528.0,50.0,Fail
l2917.txm,65.4067,5.0,752.0,754.0,131.78013977868378,0.0,676.0,100.0,1185.0,9452.0,9088.0,-813.0,25.0,16223.0,19956.0,-62.0,16746.0,357.0,0.0,27526.0,50.0,Fail
l2917.txm,66.4277,5.0,752.0,752.0,133.78013977868378,0.0,670.0,101.0,1186.0,9543.0,8999.0,-1342.0,25.0,16526.0,20084.0,-359.0,16784.0,347.0,0.0,27498.0,50.0,Fail
l2917.txm,67.4487,5.0,752.0,753.0,131.78013977868378,0.0,660.0,101.0,1185.0,9523.0,9001.0,-889.0,25.0,16155.0,20116.0,-317.0,16592.0,353.0,0.0,27416.0,50.0,Fail
l2917.txm,68.5967,5.0,751.0,754.0,134.78013977868378,0.0,651.0,102.0,1185.0,9511.0,9020.0,-1430.0,25.0,16302.0,20120.0,-331.0,16760.0,353.0,0.0,27494.0,50.0,Fail
l2917.txm,69.6279,5.0,752.0,753.0,131.78013977868378,0.0,642.0,101.0,1183.0,9494.0,9093.0,-979.0,25.0,16295.0,20132.0,-464.0,16886.0,347.0,1.0,27500.0,50.0,Fail
l2917.txm,70.6479,5.0,752.0,753.0,131.78013977868378,0.0,621.0,101.0,1186.0,9446.0,9101.0,-1327.0,26.0,16167.0,20174.0,-414.0,16870.0,348.0,0.0,27262.0,50.0,Fail
l2917.txm,71.668,5.0,751.0,754.0,132.78013977868378,0.0,601.0,102.0,1182.0,9459.0,9084.0,-1545.0,26.0,15994.0,20130.0,-546.0,16502.0,342.0,0.0,27308.0,50.0,Fail
l2917.txm,72.689,5.0,752.0,754.0,133.78013977868378,0.0,579.0,100.0,1182.0,9511.0,9095.0,-985.0,25.0,16298.0,20296.0,-637.0,17012.0,347.0,0.0,27236.0,50.0,Fail
l2917.txm,73.71,5.0,752.0,753.0,131.78013977868378,0.0,560.0,100.0,1183.0,9495.0,9071.0,-1092.0,25.0,16166.0,20342.0,-720.0,16600.0,357.0,0.0,27162.0,50.0,Fail
l2917.txm,74.729,5.0,751.0,752.0,134.78013977868378,0.0,561.0,100.0,1184.0,9538.0,9136.0,-796.0,25.0,16307.0,20232.0,-813.0,16446.0,349.0,0.0,27148.0,49.0,Fail
l2917.txm,75.7729,5.0,752.0,753.0,133.78013977868378,0.0,598.0,100.0,1191.0,9481.0,9145.0,0.0,23.0,16703.0,20232.0,-559.0,15910.0,343.0,0.0,27112.0,50.0,Fail
l2917.txm,76.7681,5.0,752.0,753.0,132.78013977868378,0.0,656.0,101.0,1191.0,9524.0,9151.0,51.0,22.0,16615.0,20214.0,856.0,16386.0,343.0,1.0,27772.0,50.0,Fail
l2917.txm,77.7881,5.0,752.0,753.0,132.78013977868378,1.0,747.0,102.0,1188.0,9574.0,9101.0,876.0,21.0,17008.0,19914.0,600.0,16044.0,344.0,0.0,27754.0,50.0,Fail
l2917.txm,78.8081,5.0,752.0,753.0,132.78013977868378,0.0,848.0,102.0,1189.0,9520.0,9066.0,551.0,22.0,16825.0,19606.0,764.0,16132.0,355.0,0.0,27858.0,50.0,Fail
l2917.txm,79.8276,5.0,752.0,753.0,130.78013977868378,0.0,948.0,102.0,1180.0,9392.0,9027.0,-77.0,24.0,15925.0,19576.0,-54.0,16424.0,360.0,0.0,27894.0,50.0,Fail
l2917.txm,80.8477,5.0,752.0,753.0,130.78013977868378,0.0,1032.0,100.0,1188.0,9438.0,8946.0,99.0,25.0,15680.0,19144.0,638.0,16392.0,348.0,0.0,28030.0,50.0,Fail
l2917.txm,81.8686,5.0,751.0,754.0,132.78013977868378,0.0,1039.0,100.0,1185.0,9614.0,8976.0,-116.0,20.0,17182.0,19148.0,115.0,16468.0,344.0,1.0,28038.0,50.0,Fail
l2917.txm,82.8877,5.0,751.0,754.0,133.78013977868378,0.0,1037.0,101.0,1189.0,9537.0,9030.0,-379.0,20.0,16670.0,19186.0,648.0,16532.0,347.0,0.0,28028.0,50.0,Fail
l2917.txm,83.9077,5.0,752.0,753.0,133.78013977868378,0.0,1043.0,101.0,1184.0,9455.0,9048.0,-548.0,22.0,16683.0,19144.0,342.0,16540.0,349.0,0.0,28042.0,50.0,Fail
l2917.txm,84.9287,5.0,752.0,753.0,134.78013977868378,0.0,1046.0,102.0,1187.0,9492.0,8993.0,-482.0,22.0,16738.0,19326.0,-46.0,16500.0,351.0,0.0,28038.0,50.0,Fail
l2917.txm,85.9477,5.0,752.0,754.0,133.78013977868378,0.0,1049.0,102.0,1185.0,9460.0,9026.0,-386.0,22.0,16824.0,19258.0,-295.0,16538.0,346.0,0.0,28028.0,50.0,Fail
l2917.txm,86.9678,5.0,751.0,753.0,134.78013977868378,0.0,1044.0,101.0,1185.0,9440.0,9035.0,-695.0,22.0,16470.0,19196.0,490.0,16558.0,348.0,0.0,28022.0,50.0,Fail
l2917.txm,88.0181,5.0,752.0,753.0,131.78013977868378,0.0,1047.0,100.0,1184.0,9521.0,8992.0,-353.0,22.0,16630.0,19202.0,61.0,16424.0,347.0,1.0,28062.0,50.0,Fail
l2917.txm,89.0381,5.0,752.0,753.0,133.78013977868378,0.0,1050.0,102.0,1184.0,9550.0,8996.0,-781.0,22.0,16812.0,19272.0,-63.0,16542.0,351.0,0.0,27892.0,50.0,Fail
l2917.txm,90.0581,5.0,752.0,754.0,132.78013977868378,0.0,1047.0,101.0,1185.0,9494.0,9006.0,-5.0,22.0,16490.0,19180.0,-331.0,16484.0,348.0,0.0,28060.0,50.0,Fail
l2917.txm,91.0776,5.0,752.0,753.0,131.78013977868378,0.0,1054.0,101.0,1185.0,9556.0,8970.0,-315.0,22.0,16586.0,19144.0,580.0,16578.0,359.0,0.0,27878.0,50.0,Fail
l2917.txm,92.0977,5.0,752.0,754.0,133.78013977868378,0.0,1054.0,101.0,1184.0,9526.0,8970.0,-996.0,22.0,16904.0,19106.0,127.0,16390.0,355.0,0.0,27892.0,50.0,Fail
l2917.txm,93.1177,5.0,751.0,753.0,134.78013977868378,0.0,1058.0,102.0,1186.0,9461.0,9045.0,-853.0,22.0,16777.0,19356.0,460.0,16594.0,350.0,0.0,27884.0,50.0,Fail
l2917.txm,94.1387,5.0,752.0,754.0,134.78013977868378,0.0,1055.0,100.0,1185.0,9475.0,9053.0,-658.0,22.0,16779.0,19310.0,21.0,16606.0,345.0,1.0,28026.0,50.0,Fail
l2917.txm,95.1841,5.0,752.0,753.0,133.78013977868378,0.0,1064.0,101.0,1187.0,9451.0,9048.0,-328.0,21.0,16445.0,19154.0,-86.0,16558.0,352.0,0.0,28034.0,50.0,Fail
l2917.txm,96.1777,5.0,752.0,752.0,132.78013977868378,0.0,1059.0,101.0,1184.0,9473.0,8995.0,-863.0,22.0,16495.0,19272.0,50.0,16514.0,350.0,1.0,28048.0,50.0,Fail
l2917.txm,97.1987,5.0,751.0,753.0,130.78013977868378,0.0,1063.0,101.0,1183.0,9495.0,9020.0,-201.0,22.0,16497.0,19150.0,-7.0,16574.0,348.0,0.0,27894.0,50.0,Fail
